Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbw,volatility_bbp,volatility_kcw,volatility_kcp,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_visual_ichimoku_a,trend_stc,momentum_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,Year,Month,day,Weekday_Name,Day_of_Week,weekend
2016-01-05,433.069,434.18200700000006,429.675995,431.959991,431.959991,34522600.0,522247016.38998526,0.16245037036347526,-81325500.58822823,51.57040874034252,1.6771557151951269,-57.852544239223576,185445.39995723066,727.8499274140726,12.41623222201915,12.053369573769658,0.3778184907146169,4.533438710867169,0.6719155136653578,13.64478244809021,0.4379730865008836,6.6057336806525,5.726280896385504,9.221849451417784,-3.4955685550322784,22.695587112910328,22.86456431964707,22.94324963805817,0.963361254178002,1.0490321941055731,-0.08567093992757124,0.3283037834708071,23.87924283978843,-38.174749219915924,17.236468400000206,75.91458494889956,133.95231199306915,-58.0377270441696,376.980499,0.0007629394005449162,53.13433240240325,0.2799693639633169,0.2851472282669409,9.7872902942377,60.04097492599266,49.71912280829593,49.201693750830536,-50.280877191704064,4.314560752941701,-5.0606052417312055,-15.928971773665097,-10.436428724875494,-5.492543048789599,2016,1,5,Tuesday,1,0
2016-01-06,431.85598799999997,431.85598799999997,426.341003,429.10501100000016,429.10501100000016,34042500.0,522327453.2030508,0.13664562550841305,-83591951.45419541,45.5073479616734,-45.85502056229022,-62.292373286838476,-315154.56885974226,723.0393036779296,11.736507799817236,11.628683439035948,0.343328124722099,4.075057610768819,0.4675932665163593,13.686885815820975,0.3902476930168856,6.657888379145811,5.012528436046182,8.379985248343463,-3.3674568122972808,21.36525282798755,22.169109387333627,24.05067383523449,0.9374509450448272,1.0672723303948308,-0.12982138535000387,0.2935046596995548,23.12327125567944,-51.597974767098144,-19.793909999999755,66.22346050611306,119.03900908249037,-52.815548576377324,392.96249375,0.0003814697002724581,51.52251525682476,0.2633972749475636,0.28051561839622463,8.857288291304846,62.33864962317879,44.30129058791277,48.62861086340087,-55.69870941208723,1.8388933000005068,-5.826364168796292,-16.905150303451045,-11.730173040590605,-5.174977262860439,2016,1,6,Wednesday,2,0
2016-01-07,430.01098600000006,458.76599100000004,429.076996,458.048004,458.048004,87562200.0,605654513.4624562,0.17225693307818565,290394347.56277466,47.91708572507425,502.5912020335392,-45.98189915100612,5681042.613736003,723.0393036779296,13.531756519835515,11.146163725112688,0.9366516926898008,4.9029045226591865,1.720575753630684,13.695609524252227,0.8740744552112343,6.631368387779589,6.705040583232857,8.044996315321344,-1.3399557320884838,21.432067215638998,32.2711025134853,20.502290580832547,0.9259332902334998,0.9978258925609128,-0.07189260232741301,0.2743308822293352,22.91888317960643,90.70774879075199,-13.966499349999768,61.22730383647517,105.61504759857293,-44.38774376209775,401.54499825,50.000190734850136,63.58310426899799,0.4602326991473624,0.3345331126860808,11.615413590938456,69.80582844997308,98.64546040568509,64.22195793396459,-1.3545395943149328,1.3510206088240009,9.77152141525658,-8.594512909886259,-11.103041014449737,2.508528104563478,2016,1,7,Thursday,3,0
2016-01-08,457.537994,462.93399000000005,447.93798799999996,453.23001100000016,453.23001100000016,56993000.0,588886670.3861487,0.14342090100231875,209682030.04680732,49.272656040200474,302.9694831768669,-29.37840292730349,5306559.077970709,715.4339909739688,13.678181067851973,10.406101230104216,0.8720943674017876,4.995213443646499,1.350088490302914,13.103233368727418,0.8302728094143524,6.614055326578707,7.570330822957715,7.9500632168486165,-0.37973239389090185,21.719177917719588,31.93849472853141,18.979134682549372,0.9787085273331424,0.976238646881465,0.002469880451677509,0.2635705275431832,22.85549817091542,143.77955661355404,-14.055906349999702,52.093284275488,93.22537377436987,-41.13208949888188,403.413002,75.00009536742508,60.86836883249644,0.6394650912649035,0.4543650217866096,13.08515717636126,63.78942687071208,83.02728094143525,75.32467731167769,-16.972719058564753,4.2718771735299015,7.191428362181947,-7.0031207741619825,-10.283056966392186,3.2799361922302017,2016,1,8,Friday,4,0
2016-01-09,453.382996,454.64001500000006,446.889008,447.610992,447.610992,32278000.0,562621876.0385243,0.15400749475164888,153817354.99983472,55.51209072987056,-112.17750419122216,37.564422291883176,-999656.3679873672,706.5642403154483,13.08546366106678,10.571573086232519,0.7389806590316238,4.7617028936653085,1.0114203165487188,13.095841107076753,0.731993504737644,6.041610662886562,7.713752363221147,7.902801046123122,-0.1890486829019764,21.888360068732272,30.670183971397208,18.762881582858586,1.2643175809528473,1.0176855768646806,0.24663200408816666,0.2557373358546271,22.751712863241224,102.40305621726552,-3.5981960499997285,45.49530081791565,81.90821580115039,-36.41291498323474,408.95850375,72.83832241672707,57.77044648181448,0.7659590200041045,0.6218856034721232,13.403895405020284,64.25264908790453,71.65084882620286,84.44119672444106,-28.349151173797146,6.423045173529888,5.998877633012817,-9.547787283122098,-10.136003029738168,0.5882157466160702,2016,1,9,Saturday,5,1
2016-01-10,448.23800700000004,448.30899000000005,440.35101299999997,447.990997,447.990997,35995900.0,595741053.9196485,0.1704584308385694,133797535.99692968,56.82401242899368,-142.25420835781492,58.002107337177115,-369614.4488671105,706.5642403154483,12.57271499496011,10.798658270261262,0.7318488259860217,4.458137689225159,0.9706652094440732,13.081829838463303,0.7386399722391189,5.557639079764309,7.768527446182872,7.8759463261350735,-0.1074188799522009,21.442653049853355,29.38016898580253,21.429272882066353,1.2118546268843562,0.8351446702211817,0.3767099566631745,0.2498451305481425,22.627190970202605,64.42353385253953,-10.428802499999733,45.56915750104542,72.11857927791495,-26.549421776869522,408.95850375,54.04008282583486,57.926402452659985,0.6548388496378655,0.6867543203022911,13.706965926921251,66.41086260951822,66.3847382005831,73.6876226560737,-33.6152617994169,7.38442177352988,3.4661857233832127,-10.972634235326336,-10.303329270855802,-0.669304964470534,2016,1,10,Sunday,6,1
2016-01-11,448.69799800000004,450.661987,443.85501100000016,448.428009,448.428009,40450000.0,609640523.9633209,0.2252769153276844,117208907.34022534,56.35372975732705,49.28111791980229,49.04743266573168,70017.85801118852,706.5642403154483,11.996141095464097,11.01820186475501,0.7236905451542035,4.355600142088504,0.9249394145346675,13.06411004096179,0.7462835191812767,5.0090776023510095,7.757773526039728,7.8523117661160065,-0.09453824007627708,21.183522316094493,29.573652606490906,20.629966784271808,1.1760192803858427,0.853744755333126,0.3222745250527167,0.2451915676560164,22.568000975251074,71.88248440875844,-7.074612399999638,44.96854619739536,63.89707197145012,-18.928525774054755,411.23149875,35.782286472617116,58.11796123429349,0.5635554386171492,0.6614511027530395,14.00927700802558,66.76160056805836,67.18029964701681,68.40529555793422,-32.81970035298319,9.707540150000456,5.111812445640284,-11.288378652020011,-10.500339147088644,-0.7880395049313691,2016,1,11,Monday,0,0
2016-01-12,448.18200700000006,448.18200700000006,435.69000199999994,435.69000199999994,435.69000199999994,115607000.0,494033523.96332085,0.07863126190243018,-109907047.3153789,43.42506177527601,-57.51263150715229,40.355169264214794,-3244463.697026525,706.5642403154483,12.07032768591769,10.986568097484014,0.4663638482273311,4.7261238863875965,0.250660663925574,13.074134282534887,0.5234897413123925,4.865621389292623,6.644803103978348,7.610810033688472,-0.9660069297101259,20.20596610636132,27.506055334529385,23.669079169169922,1.1022118572824733,0.8919802197145619,0.2102316375679114,0.23524217137067,22.625549863062943,20.58448269669752,-2.9720334499995715,42.00344458594233,57.429384102967965,-15.42593951702564,415.316742,22.224050017122455,50.85053330138568,0.37490741025004404,0.5311005661683527,12.19572693192358,58.38595193465478,38.360630516456006,57.308556121351955,-61.639369483543994,8.509544864706356,1.1898301928796493,0.3554073002810709,-8.329189857614699,8.684597157895771,2016,1,12,Tuesday,1,0
2016-01-13,434.665009,435.18600499999997,424.44299299999994,432.371002,432.371002,173888000.0,576793404.2769616,0.1150699465157054,-176653793.69889522,36.64471069072507,-74.8881343419711,32.325033046825354,-4608566.668385302,706.5642403154483,11.98799581732592,10.398925256800249,0.4161253766884081,4.80222809185605,0.09238663313930333,13.108026414550078,0.4654388587255941,4.622813649060175,5.432329945907783,7.175114016132334,-1.7427840702245536,19.109909299994182,25.79147659947844,28.427135971269994,1.0175867472640714,0.9884315612832943,0.029155185980777043,0.22022972159186946,22.7493431093018,-36.779509276559686,-2.737361299999691,38.303116420434655,52.42202212107903,-14.118905700644385,416.429245,13.230262649932222,49.126764647015236,0.1823774163468221,0.3736134217380049,10.183337070020048,60.46666231350458,30.851411700331177,45.464113954601295,-69.14858829966883,2.9650705264710377,-0.4519593060193654,14.714774478266952,-3.7203969904383696,18.435171468705324,2016,1,13,Wednesday,2,0
2016-01-14,432.287994,433.324005,427.84500099999997,430.306,430.306,43945500.0,572325820.9035966,0.10575764228276892,-164381472.512053,36.72220839807064,9.600197963423287,38.31442073495669,-1534527.8012026309,703.1896926176822,11.337096635593332,9.634370250923757,0.3901687945644279,4.806210422737508,0.0033068889015538585,13.146224072820075,0.4293209953198981,4.5122989344302855,4.25575019020107,6.591241250946082,-2.335491060745013,18.09214226551041,24.97474484925768,27.52694150485281,1.0690401117262542,0.9906320683097796,0.07840804341647478,0.2011373910310593,22.672198090351106,-33.45055402036409,-4.897012549999602,34.258514512680954,47.79356985038808,-13.535055337707135,416.429245,7.626034396615652,48.03571224637171,1.4432899320127035e-15,0.18576160886562226,8.196379130818569,49.39203807604782,15.23215156001291,28.148064592266664,-84.76784843998709,-0.9819607617642421,-0.7225919478013032,10.114350536605912,-0.9534474850295136,11.067798021635426,2016,1,14,Thursday,3,0
2016-01-15,430.255005,430.255005,364.330994,364.330994,364.330994,153351008.0,418974812.90359664,0.02845252891794005,-1586231786.8540525,28.679338765874192,-1431.1672753664188,-74.31622423875181,-23721834.71394823,703.1896926176822,16.800887572033993,16.96804916883671,-0.4261532838230889,7.672104169785709,-1.64919226039208,22.81099392899475,0.0,6.902476517255003,-1.9775335749845344,4.877486285759959,-6.855019860744492,20.06608395038004,17.704495666017106,47.53826579544025,0.6704695575859273,1.0265688748191313,-0.3560993172332039,0.14981209905899764,23.32474762497581,-330.58008827597837,0.8301541000003567,16.958309841642336,42.319664221002455,-25.361354379360122,416.429245,4.2702529850966435,27.22901842186911,1.4432899320127035e-15,0.06079247211560805,-3.133856776232036,28.771456624902235,0.0,15.361187753447993,-100.0,-9.135567117646588,-15.274026510569213,17.989849346966494,2.8352118813696885,15.15463746559681,2016,1,15,Friday,4,0
2016-01-16,365.072998,390.557007,354.914001,387.536011,387.536011,120352000.0,518925452.22195256,0.07014624009243972,-960660073.5914738,23.43825054212481,-727.285761309719,-128.34005724213708,-15846475.980726065,747.9773418710918,18.685099414830606,19.23783258850059,-0.018732484957814863,9.161283184922675,-0.6035687084620623,25.09195524537689,0.3019997530271917,7.929261192874751,-4.987511994147155,2.9044866297785363,-7.891998623925692,22.14784518694279,15.140243833814907,44.47962150816227,0.6551790630164083,1.2001095227039316,-0.5449304596875233,0.08951790035975006,24.02046358758977,-310.69594255761103,1.4634914500003329,3.7120438805063287,35.929079781450355,-32.217035900944026,422.29525,2.1351264925483218,37.48566911027324,0.0940439976177104,0.03134799920590413,-7.8776431098283455,42.027398619945934,30.199975302719174,15.144042287577324,-69.80002469728083,-22.239033911764242,-10.518572698218817,19.892777948179134,6.246725094731578,13.646052853447554,2016,1,16,Saturday,5,1
2016-01-17,387.152008,390.964996,380.09201,382.299011,382.299011,45319600.0,492003816.2255113,0.0619269848896583,-857328455.2498344,27.498684357250184,306.92702280031983,-98.69438909576598,7053045.048635857,737.8694880763669,17.903888073347535,21.64128804194559,0.0018084262571619464,8.413647830233966,-0.6867440052821655,25.209012625267377,0.25351798545359977,8.952411109219113,-7.70668583258913,0.7822521373050031,-8.488937969894133,24.04908785871532,14.623002527806563,42.45935041978159,0.801921574448889,1.1863391948265274,-0.3844176203776384,0.023278638986037083,24.4963545092777,-211.4640691616044,0.6075105000003873,-14.359894824590087,28.545393214775014,-42.905288039365104,427.4664995,1.0675632462741609,36.244102434261634,0.17670397748261915,0.09024932503344336,-11.804374575234904,39.09429709991952,25.35179854535997,18.517257949359678,-74.64820145464002,-31.95375500588181,-11.496661967473743,14.160136913497105,7.829407458484683,6.3307294550124205,2016,1,17,Sunday,6,1
2016-01-18,381.733002,388.10400400000003,376.665009,387.167999,387.167999,54403900.0,537504430.15545,0.056974912319572864,-697011256.4636867,23.36862254582095,-66.1058494768159,-106.01430039316128,80461.855693558,737.8694880763669,17.257398766012784,23.30475300543313,0.10696512329503616,8.385782631252795,-0.36988696526708986,25.344504494894647,0.2985928650668536,9.772326293798733,-9.360857907350349,-1.2463698716260676,-8.114488035724285,25.91076834184545,13.907327329533867,41.84755829658928,0.7732488912858366,1.1972434245722297,-0.4239945332863929,-0.04198276702896129,24.774600815657358,-163.27300357334903,31.84125365000034,-30.026699953144625,20.15405979576832,-50.18075974891296,427.86524975,0.5337816231370804,38.29053471172996,0.2781278480242981,0.18295860770820893,-14.02830376292582,41.268101025069384,29.859286506685358,28.47035345158813,-70.14071349331465,-39.31578303529369,-9.773134996086084,10.242946126861224,8.312115192159991,1.9308309347012305,2016,1,18,Monday,0,0
2016-01-19,387.02600099999995,387.730011,378.971985,380.14898700000003,380.14898700000003,46819800.0,503268972.38955635,0.039662818438842895,-644385182.4028171,23.207810722226554,18.079012908596106,-104.84273916506123,-155909.37004253233,724.49256951745,16.407461489411507,25.27285291125356,0.0917550311235492,8.572415148913434,-0.3727500136964387,25.483432467420712,0.23361403971259465,10.687670705149406,-11.110106411424283,-3.2191171795857105,-7.890989231838572,27.639471647609128,13.367884840077515,40.22435992854321,0.7846508671433847,1.193840126063719,-0.4091892589203343,-0.10698219927600973,24.987034964504005,-135.46125016733305,29.34681105000039,-44.512905205769385,10.144941717233339,-54.65784692300272,427.86524975,0.2668908115685402,36.47304883339152,0.26884305693607546,0.24122496081433065,-16.39716007810961,41.88868026484307,23.36140397125947,26.19082967443489,-76.63859602874055,-46.66899837352896,-17.006736481707264,6.1486238246369025,7.879416918655375,-1.7307930940184724,2016,1,19,Tuesday,1,0
2016-01-20,379.73999,425.26699800000006,376.59899900000005,420.23001100000016,420.23001100000016,121720000.0,599793687.1821246,0.08646027919239657,144621592.40901408,32.04932837233274,702.9911130069028,-51.3537296244046,11984751.784769427,724.49256951745,19.633515240470352,25.271344577806328,0.470685770911277,10.652968888796103,0.803433965167096,25.514542828882274,0.6046659567795366,10.801418143961172,-9.15664271049724,-4.406622285768017,-4.750020424729222,26.559673537157675,25.380072689231092,32.64630920776519,0.8218299880554043,1.020818557246016,-0.1989885691906117,-0.1507597806889838,25.064898964949922,-48.141005147990064,24.244640800000358,-52.99315624974138,-0.7396918880040759,-52.25346436173731,427.86524975,0.1334454057842701,50.82654875582241,0.4025505983926337,0.31650716778433546,-12.995219889169464,51.18652489465629,60.466595677953656,37.895762051966116,-39.53340432204633,-44.39905754411722,-7.281071243978148,10.755155292680623,8.454564593460425,2.3005906992202,2016,1,20,Wednesday,2,0
2016-01-21,419.631989,422.877014,406.299988,410.261993,410.261993,68338000.0,564122040.9285692,0.04363513491779846,26647877.19572611,30.40982690499588,331.24706603290065,-63.59259648159308,11212549.45363643,707.3073262345372,19.32786631642332,25.36327803681149,0.3888551617162428,11.228151262731693,0.6465307452154866,25.58728570306425,0.5123865731924857,11.09461535805659,-8.316971529309399,-5.188692134476293,-3.1282793948331062,25.557003863167033,23.7395273224047,30.536080763167178,0.9148009098036608,1.1324529538680277,-0.21765204406436656,-0.1827208588327056,25.115819361942805,-26.86760090070029,25.82824690000035,-62.60580639802082,-12.362941997333314,-50.2428644006875,422.47724925,0.06672270289213507,47.926343199137925,0.5062171405632658,0.39253693196399136,-11.454891167264812,47.80666913142365,51.23865731924858,45.02221898948719,-48.761342680751426,-34.69110517352897,-8.344075473463795,8.672459064227104,8.498143487613763,0.17431557661334196,2016,1,21,Thursday,3,0
2016-01-22,409.75100699999996,410.410004,375.282013,382.492004,382.492004,91546600.0,510155168.27936447,0.009448352603149452,-340337258.83043486,24.235941833182093,-834.2965012983186,-144.82588108696345,-7817649.0863517,707.3073262345372,20.907878784780987,26.663853273808165,0.16820188722671142,12.506143373346715,0.17734090754361967,25.742614760327967,0.2553046269982494,11.76666753779645,-9.779598968215737,-6.1068735012241815,-3.672725466991555,25.83525736551559,20.68782851337821,37.961575150780675,0.7458296484104279,1.1814580684116711,-0.4356284200012432,-0.2177118480420401,25.32800270409618,-86.7053905059287,28.812558100000327,-77.22148357056278,-25.199008662999702,-52.022474907563065,422.47724925,0.033361351446067534,40.92090967510728,0.5692118982530936,0.4926598790696641,-12.824614254121279,54.210710119198396,27.65377045953125,46.45300781891113,-72.34622954046873,-31.2179865441172,-14.620604752912028,9.283893718691187,8.655293533829246,0.6286001848619396,2016,1,22,Friday,4,0
2016-01-23,382.43399,394.542999,381.98098799999997,387.490997,387.490997,56247400.0,503250772.39337146,-0.00016686540937623903,-251549027.73063007,23.86304131411069,-102.37708205919823,-144.12585093467604,-5461517.942364067,716.5515047682538,20.07329200630289,27.50413779314761,0.2387505781064045,12.733714200463908,0.36420615519819743,25.873704982205282,0.3015830338586684,12.29933874170012,-10.415303657179775,-6.968559532415299,-3.446744124764477,26.0936356176964,19.711962902755467,36.17088959425831,0.7767791294909058,1.2045734309685876,-0.4277943014776818,-0.2506437266046061,25.451015842327234,-80.25599521605167,18.20055055000023,-88.8959723320344,-38.882840534634745,-50.013131797399645,423.31624625,0.016680675723033764,42.54889546544322,0.5181665024637878,0.5311985137600488,-13.273772587653465,49.699775746011895,34.023687976058305,37.63870525161268,-65.97631202394169,-28.271033041175947,-13.589028958269196,6.074009842747259,8.13903679561285,-2.0650269528655905,2016,1,23,Saturday,5,1
2016-01-24,388.10199,405.484985,387.51001,402.971008,402.971008,54824800.0,542739997.6590979,0.014281246853081037,-94372237.04442587,28.11993731463697,270.0109777188428,-114.67833764348619,2925342.192536062,745.1772670743626,19.865361605672604,27.53832972394561,0.3864086623812993,13.476337279578948,0.7247304212291376,25.96737648061593,0.44488994532298987,12.580511051406074,-9.559797294890302,-7.486807084910301,-2.0729902099800013,25.655125685083128,22.499591247932266,33.7174110352992,0.824424416006206,1.1400656038188723,-0.3156411878126664,-0.27331624160398377,25.558647240815247,-46.467773560391066,16.387550300000214,-97.19735266561943,-51.56680303544161,-45.63054963017784,422.2689975,0.008340337861516882,47.38402233910859,0.5305757523290361,0.5393180510153055,-11.934329681794875,53.65219421802646,50.19114135727093,37.289533264286796,-49.808858642729064,-24.479291655881863,-7.509695850215987,3.2620180332210644,7.163633043134492,-3.9016150099134284,2016,1,24,Sunday,6,1
2016-01-25,402.316986,402.316986,388.553986,391.72601299999997,391.72601299999997,59062400.0,510902407.291416,-0.0075998173018471315,-175769973.56493664,24.09463401189361,-24.74749464041443,-119.96609568350166,542065.4559960412,745.1772670743626,19.32052764510534,27.88409628401388,0.3072832019976829,10.787341667064506,0.4955313686827103,26.093565145298037,0.3407888886194939,12.85407132482152,-9.677621856687553,-7.924970039265751,-1.7526518174218009,25.247937890513672,21.255567692889414,31.853143676805352,0.8186425725798736,1.1524268789246086,-0.333784306344735,-0.29278905148267986,25.60340292943265,-53.14170585181007,16.33424720000022,-94.70272345488684,-62.50177718381864,-32.200946271068204,424.13700125,0.004170168930758441,44.45702344326242,0.6259335601427766,0.5582252716451997,-11.850867853595586,49.7689870046265,39.46906723834104,41.227965523890056,-60.53093276165897,-24.27977934705831,-9.400489119758316,1.427975019249334,6.01650143835746,-4.588526419108128,2016,1,25,Monday,0,0
2016-01-26,392.00201400000003,397.76599100000004,390.575012,392.153015,392.153015,58147000.0,478275198.2520064,-0.029041891901464438,-147112993.72794557,25.56599648611787,-15.643931715867215,-116.97547426983843,-1584766.0250607054,745.9895495698712,18.107572780594808,28.159016069836234,0.3279093521986589,9.297839637258381,0.4632430469946401,26.210545587703066,0.34474187920904137,13.027105489534213,-9.625585420982418,-8.265093115609082,-1.3604923053733344,24.869834938413447,20.64249317177885,30.934403180777288,0.8498596931513268,1.1629005407525594,-0.31304084760123263,-0.30858017995594256,25.605588159518113,-50.24523303205905,-47.79315899999978,-96.80720957351559,-71.66258993369924,-25.14461963981637,429.68250300000005,0.0020850844653792205,44.59697554781844,0.7059472371311508,0.6208188498676539,-11.742147262154742,50.346456841933424,46.391035659206935,45.35041475160625,-53.608964340793065,-26.998570761764256,-8.86647757642236,-0.16377332207170064,4.78044648627163,-4.94421980834333,2016,1,26,Tuesday,1,0
2016-01-27,392.444,396.842987,391.782013,394.971985,394.971985,47424400.0,490634748.18607086,-0.07788897598761914,-106998571.64281026,33.79625772245774,1.5153606931007093,-111.51808176733331,404290.9397383412,751.352053694826,16.802912902535326,26.62496310856423,0.3714427609129883,8.979434328131601,0.5131581225509093,26.412669881457273,0.3708386232107467,13.125435765173291,-9.250247752883126,-8.462124043063891,-0.7881237098192351,24.51873934003468,20.200880399560173,30.27261163108841,0.8871231939796802,1.1271921503440363,-0.2400689563643563,-0.3193789716597532,25.606790869786572,-42.7740710816711,-21.434341049999773,-97.46568350323605,-79.15581032815383,-18.309873175082213,429.68250300000005,0.0010425422326896102,45.572005250894954,0.7475564243560227,0.6931457405433162,-11.362190663651203,41.0993806252656,51.08784843321782,45.649317110255225,-48.91215156678218,-25.044860844117288,8.410207065721135,-2.7211739125737404,3.280122406502556,-6.001296319076296,2016,1,27,Wednesday,2,0
2016-01-28,395.14599599999997,395.50201400000003,379.734985,380.289001,380.289001,59247900.0,435550509.52853423,-0.10367772366604586,-215989628.22720903,33.471189147490875,-178.14049107143802,-124.92813098410912,-1861618.1054999463,751.352053694826,16.699324512281798,25.562019203410987,0.2583767433413089,9.196061089609572,0.10494633205036676,24.60406633880586,0.25444714956721304,13.270626761833643,-10.0220560214334,-8.774110438737793,-1.247945582695607,24.753072040038838,18.848041307273647,33.36216348518513,0.8404392705293176,1.1212141570050411,-0.2807748864757238,-0.3325719901002181,25.6518936482368,-64.85212809002601,-23.024290549999705,-100.79222163383191,-85.40906770904971,-15.383153924782247,430.779503,0.0005212711163448051,41.47746510075756,0.7057149615070762,0.7197395409980828,-12.275831617034935,38.45487910880796,33.68019889939348,43.71969433060604,-66.31980110060651,-23.18616249705855,-1.8700223448395843,-3.328090035539809,1.9584799180940835,-5.286569953633891,2016,1,28,Thursday,3,0
2016-01-29,380.108002,384.378998,365.451996,379.47399900000005,379.47399900000005,86125296.0,477036460.0310591,-0.05583539568116836,-195161436.836263,35.8402267768536,-279.16276040839983,-42.642094201393476,-2387101.923750711,751.352053694826,16.92209226105362,24.44534010587344,0.2715777239356571,9.725849058190148,0.11990629501958328,23.822858095846982,0.2565066799420727,12.366369538765454,-10.577552049255644,-9.134798760841363,-1.4427532884142806,25.54423218268229,17.34628657561358,36.71667477601664,1.0017295687002044,1.174525457292857,-0.1727958885926526,-0.3466363953438954,25.801090307213826,-87.88153789729591,-14.748452899999736,-101.45973659284205,-90.79424330272757,-10.665493290114512,434.52800775,0.00026063555817240256,41.25588947597557,0.5749412594553261,0.6760708817728078,-13.0740834858606,49.94596142673426,34.9096684537832,39.892571928798134,-65.09033154621679,-25.83465039117613,-0.7389535203375032,-0.537427575901976,1.4592984192948717,-1.996725995196848,2016,1,29,Friday,4,0
2016-01-30,378.86499,380.916992,376.490997,378.255005,378.255005,30284400.0,470892134.2404514,-0.08175529472575625,-172555017.55874002,42.69538839849661,55.36801453062434,13.261746930059614,-281859.523223697,748.9384663403424,15.67248253494826,22.738921958493343,0.2773183516495476,7.535390024648199,0.06219324670390276,24.03134040031389,0.2437754043202537,11.963561491181848,-10.989469517785892,-9.50573291223027,-1.4837366055556216,26.278880886565503,17.005073957201258,35.99443415782397,1.0917693596208171,1.0393654586483758,0.05240390097244085,-0.3606722836312648,25.895138337245875,-78.56221930929641,-18.280665299999725,-102.41017751393913,-95.21695120449623,-7.193226309442892,429.99800125,0.00013031777908620128,40.903922184292334,0.4223490541005179,0.5676684250209729,-13.82606975995236,48.33887908527445,21.40434434826227,29.998070567146286,-78.59565565173774,-28.07091933823483,-2.3020998695710966,-5.115256057529106,0.14438752393007606,-5.259643581459184,2016,1,30,Saturday,5,1
2016-01-31,378.292999,380.346985,367.834991,368.766998,368.766998,37894300.0,438643257.8012523,-0.11216250318269046,-199267355.57321995,38.00950039218821,-152.31290629451098,-19.541105148142574,-1047809.7909997131,748.9384663403424,15.356433681453431,20.68681088095762,0.18529288981736225,7.404837968168465,-0.13879997097238678,23.645280650462624,0.14852892855884586,11.588989464513647,-11.943838810591213,-9.99335409190246,-1.9504847186887573,27.29337706608942,16.04426157326987,37.8695629692632,0.943641976520202,1.0433470108411147,-0.09970503432091282,-0.3779169773667643,26.01925205416357,-103.69041855234751,25.78340925000026,-106.3455284542473,-98.4529561915723,-7.892572262675003,432.39749925,6.515888954310064e-05,38.17404772445536,0.2605812797280439,0.4192905310946289,-15.24154591669016,39.169070582076394,5.542091263325528,20.61870135512364,-94.45790873667448,-30.615233449999607,-2.9940863685637105,-7.949648608414866,-1.4744197025389123,-6.4752289058759525,2016,1,31,Sunday,6,1
2016-02-01,369.350006,378.071991,367.957001,373.056,373.056,51656700.0,439067175.11146194,-0.037632744306498836,-139149777.6894172,43.85810369709115,-21.0789806841708,-16.324900234382216,-349725.1468300713,748.9384663403424,14.832289313308092,18.9633873922726,0.2539449144124289,6.138386282095416,-0.02341536863524064,20.513403313170254,0.2260065539163567,11.233964076687279,-12.213309307112866,-10.43734513494454,-1.775964172168324,28.235409232790197,15.29203451680301,36.094067739896296,0.9588736582565182,1.0410296091381173,-0.0821559508815991,-0.3939679999408378,25.79724158843208,-100.02792593890335,18.94709135000028,-102.37995068338957,-99.95117600838957,-2.428774675,432.4609985,3.257944477155032e-05,40.11953685300751,0.2307020798136488,0.3045441378807364,-15.910613470045025,41.096597971025865,12.712536563987687,13.219657391858465,-87.2874634360123,-33.29276036764662,-11.225759647137638,-8.339682777123736,-2.8474723174558774,-5.4922104596678585,2016,2,1,Monday,0,0
2016-02-02,372.920013,375.882996,372.920013,374.447998,374.447998,40378700.0,440334375.8267208,-0.10282577586046944,-111241656.6419862,48.70289734429009,10.17784774238757,-16.88926917482568,751467.8686522197,751.7330088413846,13.645358681977287,16.786958772219396,0.2857367852150912,5.660258807957993,0.056894785293079675,20.18697699513448,0.2491263359711089,10.678043597871653,-12.174207327953296,-10.784717573546292,-1.3894897544070035,29.11015338758377,15.069156848725974,35.56800551838854,0.9697491430166124,1.0502635121294848,-0.08051436911287224,-0.4072127383308132,25.473906757003466,-91.45921568286013,-5.926747449999766,-99.59807317815745,-100.21792273200487,0.6198495538474162,437.21049500000004,1.628972238577516e-05,40.77095487723931,0.192601609800522,0.2279616564474045,-16.299949102747437,42.71998665635825,15.039708600193592,11.098112142502242,-84.96029139980641,-34.35280644117597,-8.729542490181398,-10.16525426256684,-4.31102870647807,-5.854225556088768,2016,2,2,Tuesday,1,0
